p1,p1hp,p1t1,p1t2,move1,m1t,m1c,m1p,m1a,move2,m2t,m2c,m2p,m2a,move3,m3t,m3c,m3p,m3a,move4,m4t,m4c,m4p,m4a,p2,p2hp,p2t1,p2t2,p3,p3hp,p3t1,p3t2,p4,p4hp,p4t1,p4t2,p5,p5hp,p5t1,p5t2,p6,p6hp,p6t1,p6t2,o1,o1hp,o1t1,o1t2,omove1,om1t,om1c,om1p,om1a,omove2,om2t,om2c,om2p,om2a,omove3,om3t,om3c,om3p,om3a,omove4,om4t,om4c,om4p,om4a,o2,o2hp,o2t1,o2t2,o3,o3hp,o3t1,o3t2,o4,o4hp,o4t1,o4t2,o5,o5hp,o5t1,o5t2,o6,o6hp,o6t1,o6t2,choice,c1,c2,c3,c4,result
0.5257143,1.0,0.1666667,0.0,0.9594595,0.1666667,1.0,0.6,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9828571,0.0,0.5,0.6666667,0.3028571,0.0,0.7777778,0.0,0.6228571,0.0,0.3888889,0.8333333,0.38,0.0,0.5555556,0.3888889,0.3285714,0.0,1.0,0.0,0.4542857,0.079646,0.8888889,0.0,0.9290541,0.2222222,0.0,0.28,1.0,0.4831081,0.8888889,0.0,0.2,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.6514286,0.0,0.8333333,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.2428571,0.0,0.6666667,0.9444444,0.9142857,1.0,0.8333333,0.0,0.0,1.0,0.0,0.0,0.9594595,0.1666667,1.0,0.6,0.990099,0.09
0.5257143,0.2007722,0.1666667,0.0,0.9594595,0.1666667,1.0,0.6,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9828571,0.0,0.5,0.6666667,0.3028571,0.0,0.7777778,0.0,0.6228571,0.0,0.3888889,0.8333333,0.38,0.0,0.5555556,0.3888889,0.3285714,0.0,1.0,0.0,0.9142857,1.0,0.8333333,0.0,0.3209459,0.8333333,0.0,0.38,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.6514286,0.0,0.8333333,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.2428571,0.0,0.6666667,0.9444444,0.4542857,0.0,0.8888889,0.0,0.0,1.0,0.0,0.0,0.9594595,0.1666667,1.0,0.6,0.990099,0.09
0.6514286,1.0,0.8333333,0.3888889,0.3614865,0.3888889,0.0,0.48,0.7920792,0.1554054,0.8333333,0.0,0.32,0.990099,0.8750000,0.0555556,0.5,0.0,1.0,0.5067568,0.1666667,0.0,0.34,0.990099,0.9485714,1.0,0.1111111,0.1666667,0.4542857,1.0,0.8888889,0.0,0.2428571,1.0,0.6666667,0.9444444,0.9142857,1.0,0.8333333,0.0,0.0,1.0,0.0,0.0,0.3285714,1.0,1.0,0.0,0.1148649,0.7777778,0.5,0.0,1.0,0.6351351,0.0555556,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3028571,1.0,0.7777778,0.0,0.6228571,1.0,0.3888889,0.8333333,0.38,1.0,0.5555556,0.3888889,0.9828571,1.0,0.5,0.6666667,0.5257143,1.0,0.1666667,0.0,0.3648649,0.3888889,0.0,0.48,0.7920792,0.91
0.6514286,0.9014599,0.8333333,0.3888889,0.3614865,0.3888889,0.0,0.48,0.7920792,0.1554054,0.8333333,0.0,0.32,0.990099,0.8750000,0.0555556,0.5,0.0,1.0,0.5067568,0.1666667,0.0,0.34,0.990099,0.9485714,1.0,0.1111111,0.1666667,0.4542857,1.0,0.8888889,0.0,0.2428571,1.0,0.6666667,0.9444444,0.9142857,1.0,0.8333333,0.0,0.0,1.0,0.0,0.0,0.3028571,0.0777385,0.7777778,0.0,0.5135135,0.7777778,1.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3285714,1.0,1.0,0.0,0.6228571,1.0,0.3888889,0.8333333,0.38,1.0,0.5555556,0.3888889,0.9828571,1.0,0.5,0.6666667,0.5257143,1.0,0.1666667,0.0,0.1554054,0.8333333,0.0,0.32,0.990099,0.91
0.6514286,0.8029197,0.8333333,0.3888889,0.3614865,0.3888889,0.0,0.48,0.7920792,0.1554054,0.8333333,0.0,0.32,0.990099,0.8750000,0.0555556,0.5,0.0,1.0,0.5067568,0.1666667,0.0,0.34,0.990099,0.9485714,1.0,0.1111111,0.1666667,0.4542857,1.0,0.8888889,0.0,0.2428571,1.0,0.6666667,0.9444444,0.9142857,1.0,0.8333333,0.0,0.0,1.0,0.0,0.0,0.6228571,1.0,0.3888889,0.8333333,0.4358108,0.3333333,0.0,0.3,0.990099,0.2195946,0.5,0.0,0.3,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3285714,1.0,1.0,0.0,0.3028571,0.0,0.7777778,0.0,0.38,1.0,0.5555556,0.3888889,0.9828571,1.0,0.5,0.6666667,0.5257143,1.0,0.1666667,0.0,0.8750000,0.0555556,0.5,0.0,1.0,0.91
0.6514286,0.6131387,0.8333333,0.3888889,0.3614865,0.3888889,0.0,0.48,0.7920792,0.1554054,0.8333333,0.0,0.32,0.990099,0.8750000,0.0555556,0.5,0.0,1.0,0.5067568,0.1666667,0.0,0.34,0.990099,0.9485714,1.0,0.1111111,0.1666667,0.4542857,1.0,0.8888889,0.0,0.2428571,1.0,0.6666667,0.9444444,0.9142857,1.0,0.8333333,0.0,0.0,1.0,0.0,0.0,0.6228571,1.0,0.3888889,0.8333333,0.4358108,0.3333333,0.0,0.3,0.990099,0.2195946,0.5,0.0,0.3,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3285714,1.0,1.0,0.0,0.3028571,0.0,0.7777778,0.0,0.38,1.0,0.5555556,0.3888889,0.9828571,1.0,0.5,0.6666667,0.5257143,1.0,0.1666667,0.0,0.5033784,0.1666667,0.0,0.34,0.990099,0.91
0.6514286,0.3211679,0.8333333,0.3888889,0.3614865,0.3888889,0.0,0.48,0.7920792,0.1554054,0.8333333,0.0,0.32,0.990099,0.8750000,0.0555556,0.5,0.0,1.0,0.5067568,0.1666667,0.0,0.34,0.990099,0.9485714,1.0,0.1111111,0.1666667,0.4542857,1.0,0.8888889,0.0,0.2428571,1.0,0.6666667,0.9444444,0.9142857,1.0,0.8333333,0.0,0.0,1.0,0.0,0.0,0.6228571,0.4640523,0.3888889,0.8333333,0.4358108,0.3333333,0.0,0.3,0.990099,0.2195946,0.5,0.0,0.3,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3285714,1.0,1.0,0.0,0.3028571,0.0,0.7777778,0.0,0.38,1.0,0.5555556,0.3888889,0.9828571,1.0,0.5,0.6666667,0.5257143,1.0,0.1666667,0.0,0.5033784,0.1666667,0.0,0.34,0.990099,0.91
0.6514286,0.2226277,0.8333333,0.3888889,0.3614865,0.3888889,0.0,0.48,0.7920792,0.1554054,0.8333333,0.0,0.32,0.990099,0.8750000,0.0555556,0.5,0.0,1.0,0.5067568,0.1666667,0.0,0.34,0.990099,0.9485714,1.0,0.1111111,0.1666667,0.4542857,1.0,0.8888889,0.0,0.2428571,1.0,0.6666667,0.9444444,0.9142857,1.0,0.8333333,0.0,0.0,1.0,0.0,0.0,0.38,1.0,0.5555556,0.3888889,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3285714,1.0,1.0,0.0,0.3028571,0.0,0.7777778,0.0,0.6228571,0.0,0.3888889,0.8333333,0.9828571,1.0,0.5,0.6666667,0.5257143,1.0,0.1666667,0.0,0.5033784,0.1666667,0.0,0.34,0.990099,0.91
0.6514286,0.1240876,0.8333333,0.3888889,0.3614865,0.3888889,0.0,0.48,0.7920792,0.1554054,0.8333333,0.0,0.32,0.990099,0.8750000,0.0555556,0.5,0.0,1.0,0.5067568,0.1666667,0.0,0.34,0.990099,0.9485714,1.0,0.1111111,0.1666667,0.4542857,1.0,0.8888889,0.0,0.2428571,1.0,0.6666667,0.9444444,0.9142857,1.0,0.8333333,0.0,0.0,1.0,0.0,0.0,0.9828571,1.0,0.5,0.6666667,0.4594595,0.6666667,0.5,0.0,1.0,0.0844595,0.5,0.0,0.32,0.990099,0.0574324,0.6666667,0.0,0.4,0.990099,0.6452703,0.7777778,0.0,0.34,0.990099,0.3285714,1.0,1.0,0.0,0.3028571,0.0,0.7777778,0.0,0.6228571,0.0,0.3888889,0.8333333,0.38,0.0,0.5555556,0.3888889,0.5257143,1.0,0.1666667,0.0,0.5033784,0.1666667,0.0,0.34,0.990099,0.91
0.6514286,0.0255474,0.8333333,0.3888889,0.3614865,0.3888889,0.0,0.48,0.7920792,0.1554054,0.8333333,0.0,0.32,0.990099,0.8750000,0.0555556,0.5,0.0,1.0,0.5067568,0.1666667,0.0,0.34,0.990099,0.9485714,1.0,0.1111111,0.1666667,0.4542857,1.0,0.8888889,0.0,0.2428571,1.0,0.6666667,0.9444444,0.9142857,1.0,0.8333333,0.0,0.0,1.0,0.0,0.0,0.9828571,0.7510373,0.5,0.6666667,0.4594595,0.6666667,0.5,0.0,1.0,0.0844595,0.5,0.0,0.32,0.990099,0.0574324,0.6666667,0.0,0.4,0.990099,0.6452703,0.7777778,0.0,0.34,0.990099,0.3285714,1.0,1.0,0.0,0.3028571,0.0,0.7777778,0.0,0.6228571,0.0,0.3888889,0.8333333,0.38,0.0,0.5555556,0.3888889,0.5257143,1.0,0.1666667,0.0,0.0,0.0,0.0,0.0,0.0,0.91
0.9485714,1.0,0.1111111,0.1666667,0.2972973,0.1111111,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.6514286,0.0,0.8333333,0.3888889,0.4542857,1.0,0.8888889,0.0,0.2428571,1.0,0.6666667,0.9444444,0.9142857,1.0,0.8333333,0.0,0.0,1.0,0.0,0.0,0.9828571,0.7510373,0.5,0.6666667,0.4594595,0.6666667,0.5,0.0,1.0,0.0844595,0.5,0.0,0.32,0.990099,0.0574324,0.6666667,0.0,0.4,0.990099,0.6452703,0.7777778,0.0,0.34,0.990099,0.3285714,1.0,1.0,0.0,0.3028571,0.0,0.7777778,0.0,0.6228571,0.0,0.3888889,0.8333333,0.38,0.0,0.5555556,0.3888889,0.5257143,1.0,0.1666667,0.0,0.3006757,0.1111111,1.0,0.36,0.990099,0.91
0.4542857,1.0,0.8888889,0.0,0.9290541,0.2222222,0.0,0.28,1.0,0.4831081,0.8888889,0.0,0.2,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.6514286,0.0,0.8333333,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.2428571,1.0,0.6666667,0.9444444,0.9142857,1.0,0.8333333,0.0,0.0,1.0,0.0,0.0,0.9828571,0.186722,0.5,0.6666667,0.4594595,0.6666667,0.5,0.0,1.0,0.0844595,0.5,0.0,0.32,0.990099,0.0574324,0.6666667,0.0,0.4,0.990099,0.6452703,0.7777778,0.0,0.34,0.990099,0.3285714,1.0,1.0,0.0,0.3028571,0.0,0.7777778,0.0,0.6228571,0.0,0.3888889,0.8333333,0.38,0.0,0.5555556,0.3888889,0.5257143,1.0,0.1666667,0.0,0.9290541,0.2222222,0.0,0.28,1.0,0.91
0.4542857,0.6902655,0.8888889,0.0,0.9290541,0.2222222,0.0,0.28,1.0,0.4831081,0.8888889,0.0,0.2,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.6514286,0.0,0.8333333,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.2428571,1.0,0.6666667,0.9444444,0.9142857,1.0,0.8333333,0.0,0.0,1.0,0.0,0.0,0.9828571,0.186722,0.5,0.6666667,0.4594595,0.6666667,0.5,0.0,1.0,0.0844595,0.5,0.0,0.32,0.990099,0.0574324,0.6666667,0.0,0.4,0.990099,0.6452703,0.7777778,0.0,0.34,0.990099,0.3285714,1.0,1.0,0.0,0.3028571,0.0,0.7777778,0.0,0.6228571,0.0,0.3888889,0.8333333,0.38,0.0,0.5555556,0.3888889,0.5257143,1.0,0.1666667,0.0,-0.2428571,-0.9185185,-0.6666667,-0.9444444,0.0,0.91
0.2428571,0.9185185,0.6666667,0.9444444,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.6514286,0.0,0.8333333,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.4542857,0.6902655,0.8888889,0.0,0.9142857,1.0,0.8333333,0.0,0.0,1.0,0.0,0.0,0.9828571,0.186722,0.5,0.6666667,0.4594595,0.6666667,0.5,0.0,1.0,0.0844595,0.5,0.0,0.32,0.990099,0.0574324,0.6666667,0.0,0.4,0.990099,0.6452703,0.7777778,0.0,0.34,0.990099,0.3285714,1.0,1.0,0.0,0.3028571,0.0,0.7777778,0.0,0.6228571,0.0,0.3888889,0.8333333,0.38,0.0,0.5555556,0.3888889,0.5257143,1.0,0.1666667,0.0,0.0,0.0,0.0,0.0,0.0,0.91
0.4542857,0.6902655,0.8888889,0.0,0.9290541,0.2222222,0.0,0.28,1.0,0.4831081,0.8888889,0.0,0.2,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.6514286,0.0,0.8333333,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.2428571,0.0,0.6666667,0.9444444,0.9142857,1.0,0.8333333,0.0,0.0,1.0,0.0,0.0,0.9828571,0.186722,0.5,0.6666667,0.4594595,0.6666667,0.5,0.0,1.0,0.0844595,0.5,0.0,0.32,0.990099,0.0574324,0.6666667,0.0,0.4,0.990099,0.6452703,0.7777778,0.0,0.34,0.990099,0.3285714,1.0,1.0,0.0,0.3028571,0.0,0.7777778,0.0,0.6228571,0.0,0.3888889,0.8333333,0.38,0.0,0.5555556,0.3888889,0.5257143,1.0,0.1666667,0.0,0.4797297,0.8888889,0.0,0.2,0.990099,0.91
0.4542857,0.4513274,0.8888889,0.0,0.9290541,0.2222222,0.0,0.28,1.0,0.4831081,0.8888889,0.0,0.2,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.6514286,0.0,0.8333333,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.2428571,0.0,0.6666667,0.9444444,0.9142857,1.0,0.8333333,0.0,0.0,1.0,0.0,0.0,0.3285714,1.0,1.0,0.0,0.1148649,0.7777778,0.5,0.0,1.0,0.6351351,0.0555556,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9828571,0.0,0.5,0.6666667,0.3028571,0.0,0.7777778,0.0,0.6228571,0.0,0.3888889,0.8333333,0.38,0.0,0.5555556,0.3888889,0.5257143,1.0,0.1666667,0.0,0.4797297,0.8888889,0.0,0.2,0.990099,0.91
0.4542857,0.3274336,0.8888889,0.0,0.9290541,0.2222222,0.0,0.28,1.0,0.4831081,0.8888889,0.0,0.2,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.6514286,0.0,0.8333333,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.2428571,0.0,0.6666667,0.9444444,0.9142857,1.0,0.8333333,0.0,0.0,1.0,0.0,0.0,0.3285714,0.3247232,1.0,0.0,0.1148649,0.7777778,0.5,0.0,1.0,0.6351351,0.0555556,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9828571,0.0,0.5,0.6666667,0.3028571,0.0,0.7777778,0.0,0.6228571,0.0,0.3888889,0.8333333,0.38,0.0,0.5555556,0.3888889,0.5257143,1.0,0.1666667,0.0,0.4797297,0.8888889,0.0,0.2,0.990099,0.91
0.4542857,0.2035398,0.8888889,0.0,0.9290541,0.2222222,0.0,0.28,1.0,0.4831081,0.8888889,0.0,0.2,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.6514286,0.0,0.8333333,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.2428571,0.0,0.6666667,0.9444444,0.9142857,1.0,0.8333333,0.0,0.0,1.0,0.0,0.0,0.3285714,0.3837638,1.0,0.0,0.1148649,0.7777778,0.5,0.0,1.0,0.6351351,0.0555556,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9828571,0.0,0.5,0.6666667,0.3028571,0.0,0.7777778,0.0,0.6228571,0.0,0.3888889,0.8333333,0.38,0.0,0.5555556,0.3888889,0.5257143,1.0,0.1666667,0.0,0.4797297,0.8888889,0.0,0.2,0.990099,0.91
0.4542857,0.079646,0.8888889,0.0,0.9290541,0.2222222,0.0,0.28,1.0,0.4831081,0.8888889,0.0,0.2,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.6514286,0.0,0.8333333,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.2428571,0.0,0.6666667,0.9444444,0.9142857,1.0,0.8333333,0.0,0.0,1.0,0.0,0.0,0.5257143,1.0,0.1666667,0.0,0.9594595,0.1666667,1.0,0.6,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9828571,0.0,0.5,0.6666667,0.3028571,0.0,0.7777778,0.0,0.6228571,0.0,0.3888889,0.8333333,0.38,0.0,0.5555556,0.3888889,0.3285714,0.0,1.0,0.0,0.4797297,0.8888889,0.0,0.2,0.990099,0.91
0.9142857,1.0,0.8333333,0.0,0.3209459,0.8333333,0.0,0.38,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.6514286,0.0,0.8333333,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.2428571,0.0,0.6666667,0.9444444,0.4542857,0.0,0.8888889,0.0,0.0,1.0,0.0,0.0,0.5257143,0.2007722,0.1666667,0.0,0.9594595,0.1666667,1.0,0.6,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9828571,0.0,0.5,0.6666667,0.3028571,0.0,0.7777778,0.0,0.6228571,0.0,0.3888889,0.8333333,0.38,0.0,0.5555556,0.3888889,0.3285714,0.0,1.0,0.0,0.3243243,0.8333333,0.0,0.38,0.990099,0.91
0.8571429,1.0,0.0555556,0.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.7094595,0.5555556,0.0,0.3,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.4857143,1.0,0.5555556,0.2777778,0.9085714,1.0,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.7142857,1.0,0.2777778,0.7777778,0.6520270,0.7777778,1.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8285714,1.0,0.0555556,0.4444444,0.48,1.0,0.2222222,0.7777778,0.7571429,1.0,0.3888889,0.1111111,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.2364865,0.6111111,0.0,0.4,0.990099,0.885
0.8571429,0.4638783,0.0555556,0.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.7094595,0.5555556,0.0,0.3,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.4857143,1.0,0.5555556,0.2777778,0.9085714,1.0,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.8285714,1.0,0.0555556,0.4444444,0.3209459,0.8333333,0.0,0.38,0.990099,0.6621622,0.0555556,0.0,0.16,0.990099,0.5979730,0.8333333,0.5,0.0,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7142857,0.0,0.2777778,0.7777778,0.48,1.0,0.2222222,0.7777778,0.7571429,1.0,0.3888889,0.1111111,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.7060811,0.5555556,0.0,0.3,0.8910891,0.885
0.8571429,0.0836502,0.0555556,0.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.7094595,0.5555556,0.0,0.3,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.4857143,1.0,0.5555556,0.2777778,0.9085714,1.0,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.8285714,0.1496599,0.0555556,0.4444444,0.3209459,0.8333333,0.0,0.38,0.990099,0.6621622,0.0555556,0.0,0.16,0.990099,0.5979730,0.8333333,0.5,0.0,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7142857,0.0,0.2777778,0.7777778,0.48,1.0,0.2222222,0.7777778,0.7571429,1.0,0.3888889,0.1111111,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.0,0.0,0.0,0.0,0.0,0.885
0.4857143,1.0,0.5555556,0.2777778,0.8986486,0.2777778,0.0,0.3,0.990099,0.8310811,0.5555556,0.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,1.0,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.8285714,0.1496599,0.0555556,0.4444444,0.3209459,0.8333333,0.0,0.38,0.990099,0.6621622,0.0555556,0.0,0.16,0.990099,0.5979730,0.8333333,0.5,0.0,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7142857,0.0,0.2777778,0.7777778,0.48,1.0,0.2222222,0.7777778,0.7571429,1.0,0.3888889,0.1111111,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.8986486,0.2777778,0.0,0.3,0.990099,0.885
0.4857143,1.0,0.5555556,0.2777778,0.8986486,0.2777778,0.0,0.3,0.990099,0.8310811,0.5555556,0.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,1.0,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.48,0.8581818,0.2222222,0.7777778,0.5304054,0.7222222,0.0,0.48,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7142857,0.0,0.2777778,0.7777778,0.8285714,0.1496599,0.0555556,0.4444444,0.7571429,1.0,0.3888889,0.1111111,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,-0.9085714,-1.0,-0.1111111,-0.8888889,0.0,0.885
0.9085714,1.0,0.1111111,0.8888889,0.2804054,0.1111111,1.0,0.44,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.4857143,1.0,0.5555556,0.2777778,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.48,0.8581818,0.2222222,0.7777778,0.5304054,0.7222222,0.0,0.48,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7142857,0.0,0.2777778,0.7777778,0.8285714,0.1496599,0.0555556,0.4444444,0.7571429,1.0,0.3888889,0.1111111,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.2837838,0.1111111,1.0,0.44,0.8415842,0.885
0.9085714,1.0,0.1111111,0.8888889,0.2804054,0.1111111,1.0,0.44,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.4857143,1.0,0.5555556,0.2777778,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.7571429,1.0,0.3888889,0.1111111,0.9155405,0.3888889,0.5,0.0,0.8910891,0.8479730,0.0555556,0.5,0.0,1.0,0.6351351,0.0555556,0.5,0.0,1.0,0.2972973,0.1111111,1.0,0.36,0.990099,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.2837838,0.1111111,1.0,0.44,0.8415842,0.885
0.9085714,0.9377432,0.1111111,0.8888889,0.2804054,0.1111111,1.0,0.44,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.4857143,1.0,0.5555556,0.2777778,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.7571429,0.7195122,0.3888889,0.1111111,0.9155405,0.3888889,0.5,0.0,0.8910891,0.8479730,0.0555556,0.5,0.0,1.0,0.6351351,0.0555556,0.5,0.0,1.0,0.2972973,0.1111111,1.0,0.36,0.990099,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,-0.4857143,-1.0,-0.5555556,-0.2777778,0.0,0.885
0.4857143,1.0,0.5555556,0.2777778,0.8986486,0.2777778,0.0,0.3,0.990099,0.8310811,0.5555556,0.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,0.9377432,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.7571429,0.5325203,0.3888889,0.1111111,0.9155405,0.3888889,0.5,0.0,0.8910891,0.8479730,0.0555556,0.5,0.0,1.0,0.6351351,0.0555556,0.5,0.0,1.0,0.2972973,0.1111111,1.0,0.36,0.990099,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.8310811,0.5555556,0.0,0.4,0.7920792,0.885
